layer_id,batch,tiles,status,cycles,energy_pj,mac_pj,buffer_pj,bus_pj,ubuf_pj,K,B,H,W
2,2,4,ok,6272,7881529.3439999986,462422.01599999995,6227363.8399999989,0,1191743.4880000001,1,2,1,2
2,2,5,ok,5376,8573477.8880000003,495452.15999999992,6798074.8799999999,0,1279950.8480000002,1,1,1,5
2,2,6,ok,4256,8401160.1407999992,470679.55199999991,6709132.3392000012,0,1221348.2496,1,2,1,3
2,2,7,ok,3584,8143140.4544000002,462422.016,6476027.0848000003,0,1204691.3536,1,1,1,7
2,2,8,ok,3136,8043601.5104,462422.01599999995,6372172.1855999995,0,1209007.3088000002,1,2,2,2
2,2,9,ok,3040,8573770.1952000018,479084.54399999994,6839042.1696000006,0,1255643.4816000001,1,1,3,3
2,2,10,ok,2688,8676027.3920000009,495452.15999999992,6879044.6080000009,0,1301530.6240000001,1,2,1,5
2,2,11,ok,2688,9767348.9408000018,544997.37599999993,7790667.8784000017,0,1431683.6864,1,1,1,11
2,2,12,ok,2128,8481359.001600001,470679.55199999991,6763435.4687999999,0,1247243.9808,1,2,2,3
2,2,13,ok,2240,9659157.2480000015,536739.83999999997,7703074.6624000007,0,1419342.7456,1,1,1,13
2,2,14,ok,1792,8286709.7599999998,462422.016,6589384.7039999999,0,1234903.0400000003,1,2,1,7
2,2,15,ok,1792,8971250.6879999992,495452.16000000003,7152688.1280000005,0,1323110.4000000001,1,1,1,15
2,2,16,ok,1568,8329871.7695999993,462422.01599999995,6623914.803199999,0,1243534.9504,1,2,2,4
2,4,1,ok,50176,15619489.382399999,924844.03199999989,12341370.060799999,0,2353275.2896000003,1,1,1,1
2,4,2,ok,25088,15639999.283199998,924844.03199999989,12357564.006399998,0,2357591.2448000005,1,1,1,2
2,4,3,ok,17024,16697028.096000001,941359.10399999982,13351816.089600001,0,2403852.9024,1,1,1,3
2,4,4,ok,12544,15681019.084799999,924844.03199999989,12389951.897599999,0,2366223.1551999999,1,2,1,2
2,4,5,ok,10752,17044406.272000004,990904.31999999983,13515180.032000002,0,2538321.9199999999,1,1,1,5
2,4,6,ok,8512,16722121.4208,941359.10399999982,13363961.548800001,0,2416800.7680000002,1,1,2,3
2,4,7,ok,7168,16142711.6032,924844.03200000001,12838696.5504,0,2379171.0208000001,1,1,1,7
2,4,8,ok,6272,15763058.687999997,924844.03199999989,12454727.679999998,0,2383486.9760000003,1,4,1,2
2,4,9,ok,5776,17072260.415999997,958169.08799999987,13641647.961599998,0,2472443.3664000002,1,1,3,3
2,4,10,ok,5376,17146955.776000001,990904.31999999983,13596149.76,0,2559901.6960000005,1,2,1,5
2,4,11,ok,5376,19387666.636800002,1089994.7519999999,15481780.019200001,0,2815891.8656000001,1,1,1,11
2,4,12,ok,4256,16802320.281599998,941359.10399999982,13418264.678400002,0,2442696.4992,1,4,1,3
2,4,13,ok,4480,19144550.297600001,1073479.6799999999,15288492.544,0,2782578.0736000002,1,1,1,13
2,4,14,ok,3584,16286280.9088,924844.03200000001,12952054.169600001,0,2409382.7072000001,1,2,1,7
